# weakly labeled youtube video segments from the dcase dataset, reformated like google_audioset_meta
# 10 classes: /m/07pp_mv, /m/09x0r, /m/0bt9lr, /m/01yrx, /m/04brg2, /m/0dxrf, /m/04fgwm, /m/0d31p, /m/02pjr4, /m/0838f
# YTID, start_seconds, end_seconds, weak_labels
QQJqRJaYdKU, 30.000, 40.000, "/m/0838f;/m/09x0r;/m/0bt9lr"
QlflL9N5IOQ, 0.000, 10.000, "/m/0838f"
R6kfdRoG4no, 70.000, 80.000, "/m/0838f"
RpPWfr_1GbA, 0.000, 10.000, "/m/0838f"
Rr2e7xqYDzs, 0.000, 6.000, "/m/0838f"
RydJj9VhwPA, 30.000, 40.000, "/m/0838f"
S1mcQ3hgKLM, 20.000, 30.000, "/m/0838f"
S7_mWTET9to, 30.000, 40.000, "/m/0838f"
SEfck-Wvy2s, 360.000, 370.000, "/m/0838f;/m/09x0r"
Sagw-Umk5O8, 50.000, 60.000, "/m/0838f"
SdxSgz-RrHQ, 140.000, 150.000, "/m/0838f"
So2BdqpfkK0, 90.000, 100.000, "/m/0838f"
SoHW3xQFkqU, 30.000, 40.000, "/m/0838f"
TVM8-QR64L8, 30.000, 40.000, "/m/0838f;/m/09x0r"
TadbPYUHAvs, 130.000, 140.000, "/m/0838f"
U0gtX-O9xC4, 20.000, 30.000, "/m/0838f"
UHsYJU1ACQA, 0.000, 10.000, "/m/0838f"
UNfv0yWhLoo, 80.000, 90.000, "/m/0838f"
V3FZKiKjGwE, 50.000, 60.000, "/m/0838f"
VSJKA5dBm1A, 140.000, 150.000, "/m/0838f"
QJu-aBoOUVw, 170.000, 180.000, "/m/0838f;/m/09x0r"
-2FVPRdbLdA, 10.000, 20.000, "/m/0838f"
-F6GfPwjLWo, 30.000, 40.000, "/m/0838f"
-KrDQXnlXRw, 10.000, 20.000, "/m/0838f"
-LnYUCuNUuI, 20.000, 30.000, "/m/0838f;/m/09x0r"
-NW2pPAToFM, 0.000, 10.000, "/m/0838f"
-YkIP4iqElA, 10.000, 20.000, "/m/0838f"
-aI2lItV7zE, 100.000, 110.000, "/m/0838f"
-dX5RtfumBA, 220.000, 230.000, "/m/0838f"
-fC8_UodWjA, 40.000, 50.000, "/m/0838f"
-nWUVq5s7cM, 30.000, 40.000, "/m/0838f"
-wyF3xGM95g, 10.000, 20.000, "/m/0838f"
-ygqz4jLcsk, 0.000, 10.000, "/m/0838f"
04zOu5UFyo0, 20.000, 30.000, "/m/0838f;/m/09x0r"
0FXHXCu1lJY, 200.000, 210.000, "/m/0838f"
0HWIjjmpVtY, 70.000, 80.000, "/m/0838f"
0Opn_vz6sf4, 10.000, 20.000, "/m/0838f;/m/09x0r"
0PcvfVZo9e4, 10.000, 20.000, "/m/0838f"
0ZVdHyRbCCo, 40.000, 50.000, "/m/0838f"
0aZ3vvM4V34, 10.000, 20.000, "/m/0838f"
0fr57nOHOEU, 40.000, 50.000, "/m/0838f"
0gKyoOENUBM, 70.000, 80.000, "/m/0838f"
0iSQ-tdp1mo, 40.000, 50.000, "/m/0838f"
0j9aw8s6s1s, 40.000, 50.000, "/m/0838f;/m/09x0r"
0lqGcL0-uVA, 10.000, 20.000, "/m/0838f"
0mj46Xhzx1Y, 10.000, 20.000, "/m/0838f"
0suFvKAWJnU, 10.000, 20.000, "/m/0838f"
0uIe4dKUC1s, 50.000, 60.000, "/m/0838f"
0xdJWDNLZrE, 290.000, 300.000, "/m/0838f"
0z5TRiOKlX4, 20.000, 30.000, "/m/0838f"
13AbnrWanPk, 20.000, 30.000, "/m/0838f"
16b9HjgnmrY, 40.000, 50.000, "/m/0838f"
1AfCMvhZJVY, 40.000, 50.000, "/m/0838f"
1BEpOomjdIU, 0.000, 10.000, "/m/0838f;/m/09x0r"
1IgfQE4GT1Q, 20.000, 30.000, "/m/0838f"
1NbkO1auM1U, 0.000, 10.000, "/m/0838f"
1PLtmuFO66E, 150.000, 160.000, "/m/0838f"
1Tb7c70fJBs, 10.000, 20.000, "/m/0838f"
1YPjs1CTY2E, 0.000, 10.000, "/m/0838f"
1aNLeVBB9RQ, 0.000, 10.000, "/m/0838f"
1deq0hecAUE, 280.000, 290.000, "/m/0838f"
1hnLcaOlFks, 90.000, 100.000, "/m/0838f"
1sGbBTYBxDg, 20.000, 30.000, "/m/0838f"
1sTktH04-fw, 40.000, 50.000, "/m/0838f"
20nyHEh2HW0, 30.000, 40.000, "/m/0838f"
26-HMlPhve4, 20.000, 30.000, "/m/0838f"
27OJnL93_xc, 270.000, 280.000, "/m/0838f"
2BwiNhqCOFg, 160.000, 170.000, "/m/0838f"
2ErfX6ZT5pM, 0.000, 10.000, "/m/0838f"
2NP0fuxn-Q8, 0.000, 9.000, "/m/0838f"
2QETzhkbY6E, 17.000, 27.000, "/m/0838f"
2QTH4_WQlgg, 0.000, 10.000, "/m/0838f"
2T4irxX9lGs, 60.000, 70.000, "/m/0838f;/m/09x0r"
2YrIIOchjLQ, 100.000, 110.000, "/m/0838f"
2cBdAvV0_zs, 80.000, 90.000, "/m/0838f"
2cli1cg7SSA, 240.000, 250.000, "/m/0838f"
2d7dwiGchrg, 10.000, 20.000, "/m/0838f"
2hJBV9mb1CA, 20.000, 30.000, "/m/0838f"
2k0odEpLIkc, 20.000, 30.000, "/m/0838f"
2n4qR03SjnY, 10.000, 20.000, "/m/0838f"
2rbGcfo-k_Q, 0.000, 10.000, "/m/0838f"
3-0K2zuTwl4, 10.000, 20.000, "/m/0838f"
3OBX7R7QzgY, 20.000, 30.000, "/m/0838f"
3P-wkugs3s4, 40.000, 50.000, "/m/0838f;/m/09x0r"
3RaZ_DvJEsM, 0.000, 10.000, "/m/0838f"
3XZcJfZsVhA, 20.000, 30.000, "/m/0838f;/m/09x0r"
3YGtfWG_KT8, 110.000, 120.000, "/m/0838f"
3drnEnI8bls, 10.000, 20.000, "/m/0838f"
3lw0xavwWGE, 20.000, 30.000, "/m/0838f"
3mPPyrXA60o, 0.000, 10.000, "/m/0838f"
3rzg4ObzNL0, 0.000, 10.000, "/m/0838f;/m/09x0r"
3slY8qx8ZeI, 30.000, 40.000, "/m/0838f"
3xDZ-kdGE3o, 10.000, 20.000, "/m/0838f"
46UxneRS0Vw, 20.000, 30.000, "/m/0838f"
4CszE2N1TGw, 0.000, 10.000, "/m/0838f"
4GqZD3eNvIs, 30.000, 40.000, "/m/0838f"
4IF49XmNCaw, 50.000, 60.000, "/m/0838f"
4Lg847Wx8xc, 80.000, 90.000, "/m/0838f"
4MILPH5z3no, 30.000, 40.000, "/m/0838f"
4NHy8ARu1cc, 60.000, 70.000, "/m/0838f;/m/09x0r"
4NZCBEZbIDA, 10.000, 20.000, "/m/0838f"
4SIuuAQ3YLk, 40.000, 50.000, "/m/0838f"
4U9CtLJhpsQ, 20.000, 30.000, "/m/0838f"
4nN9QuT_OJM, 20.000, 30.000, "/m/0838f"
4pgGIwd2wto, 20.000, 30.000, "/m/0838f;/m/09x0r"
4psMVnfOCIs, 20.000, 30.000, "/m/0838f"
4r8uFqPOpqU, 0.000, 10.000, "/m/0838f"
4tj_DVfp0ME, 10.000, 20.000, "/m/0838f"
4ur5pqQkYGU, 30.000, 40.000, "/m/0838f"
4yiwdZ3LsN4, 60.000, 70.000, "/m/0838f"
4z2LSoUlWYk, 180.000, 190.000, "/m/0838f"
52l9n3JCtSk, 60.000, 70.000, "/m/0838f"
53jtALXeS7U, 40.000, 50.000, "/m/0838f"
53ktQBZmxUM, 0.000, 10.000, "/m/0838f"
58f0fFt0y4o, 30.000, 40.000, "/m/0838f"
59UL9Up9a3o, 90.000, 100.000, "/m/0838f"
59oDk6IRkB8, 10.000, 20.000, "/m/0838f"
5EcrQhp7We0, 40.000, 50.000, "/m/0838f"
5MXhhFv6AMo, 70.000, 80.000, "/m/0838f"
5Xi_j-8fpnA, 190.000, 200.000, "/m/0838f;/m/09x0r"
5bIuMNKRpTk, 10.000, 20.000, "/m/0838f"
6-Ok_3WzP5k, 30.000, 40.000, "/m/0838f"
64coFYUI4f0, 180.000, 190.000, "/m/0838f;/m/09x0r"
67GyakZWaFk, 0.000, 10.000, "/m/0838f"
6F-1DUQjoGY, 220.000, 230.000, "/m/0838f"
6IIDZWPcSd8, 0.000, 10.000, "/m/0838f;/m/09x0r"
6L6A0CxinL8, 10.000, 20.000, "/m/0838f"
6MBc6UrEv5Y, 0.000, 10.000, "/m/0838f"
6MGkrvH8Ntc, 10.000, 20.000, "/m/0838f"
6OTNz254tQw, 70.000, 80.000, "/m/0838f"
6U7HcpVhQ1A, 0.000, 10.000, "/m/0838f"
6YKWV3Hcsp8, 10.000, 20.000, "/m/0838f"
6fUn9gGkTIo, 10.000, 20.000, "/m/0838f;/m/09x0r"
6gtQ1amk3sk, 10.000, 20.000, "/m/0838f"
6iK8csUljY8, 30.000, 40.000, "/m/0838f"
6iZ5R_J9wKI, 30.000, 40.000, "/m/0838f"
6kgP5UmqtRs, 10.000, 20.000, "/m/0838f"
6lor4r7k4As, 20.000, 30.000, "/m/0838f"
79y6PHjXnd8, 10.000, 20.000, "/m/0838f"
7Eumr8sgq9I, 30.000, 40.000, "/m/0838f"
7HakzscblZY, 30.000, 40.000, "/m/0838f"
7Q0qcvdL7bc, 80.000, 90.000, "/m/0838f"
7TSU0B2adAM, 20.000, 30.000, "/m/0838f;/m/09x0r"
7_05UMqy4Tc, 0.000, 10.000, "/m/0838f"
7__8AVfo2bk, 30.000, 40.000, "/m/0838f"
7bdx3FmHJ2E, 0.000, 10.000, "/m/0838f;/m/09x0r"
7cgTsdhfn7s, 20.000, 30.000, "/m/0838f"
7ih9QYtw9ko, 10.000, 20.000, "/m/0838f"
7ue5N_tH-jI, 0.000, 9.000, "/m/0838f"
7v9h0tZXwu0, 0.000, 10.000, "/m/0838f"
7w8SF8dYNFI, 10.000, 20.000, "/m/0838f"
7xZxYm27FdA, 20.000, 30.000, "/m/0838f"
7yskaISnJM8, 20.000, 30.000, "/m/0838f"
85pI1yQAV98, 70.000, 80.000, "/m/0838f"
879C2PIaagw, 20.000, 30.000, "/m/0838f"
88P_mdXElVU, 10.000, 20.000, "/m/0838f"
88nqjULENCk, 20.000, 30.000, "/m/0838f"
8ALWgLQx7Xo, 20.000, 30.000, "/m/0838f"
8OTPu7DH0VI, 0.000, 10.000, "/m/0838f"
8PJoXe_XFe8, 30.000, 40.000, "/m/0838f"
8cR_Xq27Gbw, 180.000, 190.000, "/m/0838f"
8kekGAzvdlc, 20.000, 30.000, "/m/0838f"
8uhjObBGV-w, 60.000, 70.000, "/m/0838f"
8yfRH5pzHDo, 30.000, 40.000, "/m/0838f"
917aqwF8aAM, 100.000, 110.000, "/m/0838f"
96N-zODUCtc, 10.000, 20.000, "/m/0838f"
9HTVgGYken8, 100.000, 110.000, "/m/0838f;/m/09x0r"
9IcLueWEQIc, 20.000, 30.000, "/m/0838f"
9K8GZMG1QJo, 0.000, 10.000, "/m/0838f;/m/09x0r"
9XAvzOnkZhM, 0.000, 10.000, "/m/0838f"
9YHKI1kla2I, 30.000, 40.000, "/m/0838f"
9mlC9bC0ZjA, 30.000, 40.000, "/m/0838f"
9rcj35XGKWA, 80.000, 90.000, "/m/0838f;/m/09x0r"
9uZM6I0gFX8, 120.000, 130.000, "/m/0838f"
9ykOLkdw4Vw, 70.000, 80.000, "/m/0838f"
AVuLYVe77Fg, 10.000, 20.000, "/m/0838f"
AXY-pAhVEUc, 20.000, 30.000, "/m/0838f;/m/09x0r"
AZbwdHIhyTI, 12.000, 22.000, "/m/0838f"
Abt-fZfXT3g, 10.000, 20.000, "/m/0838f"
AdT_D9X6sXw, 40.000, 50.000, "/m/0838f"
Aj5uXT-2Mps, 60.000, 70.000, "/m/0838f"
1GAKaKWyPzA, 40.000, 50.000, "/m/0bt9lr;/m/0d31p"
hx-l6uiP3Hs, 170.000, 180.000, "/m/0d31p"
-1TeQpwlZGs, 9.000, 19.000, "/m/0d31p"
-3G-bs5JaW8, 100.000, 110.000, "/m/0d31p"
-3WtffZs4rk, 30.000, 40.000, "/m/0d31p"
-8kh4JEvkzw, 0.000, 10.000, "/m/0d31p"
-8myqx-cnlc, 500.000, 510.000, "/m/0d31p"
-NEAWkNvWvs, 170.000, 180.000, "/m/0d31p"
-OMdnou20dc, 30.000, 40.000, "/m/0d31p"
-SPr6nTlav0, 170.000, 180.000, "/m/09x0r;/m/0d31p"
-m5YF2UJeVw, 70.000, 80.000, "/m/0d31p"
-mRxPWXrSsY, 280.000, 290.000, "/m/0d31p"
-pBsdyP12ak, 510.000, 520.000, "/m/0d31p"
-qaeakbiv0U, 430.000, 440.000, "/m/09x0r;/m/0d31p"
-t3DMClxaIo, 10.000, 20.000, "/m/0d31p"
-zD_Aj1ch-o, 100.000, 110.000, "/m/09x0r;/m/0d31p"
0F_RFWvp8cY, 270.000, 280.000, "/m/0d31p"
0GSBomNmZxI, 30.000, 40.000, "/m/0d31p"
0UO35uIOrhg, 50.000, 60.000, "/m/0d31p;/m/09x0r"
0UwvVY2kc0E, 40.000, 50.000, "/m/09x0r;/m/0d31p"
0V_O6i9tqrw, 260.000, 270.000, "/m/09x0r;/m/0d31p"
0_Jhvi8PQR8, 20.000, 30.000, "/m/09x0r;/m/0d31p"
0o-DD4GwohU, 110.000, 120.000, "/m/0d31p;/m/09x0r"
0yCFCh8e10Y, 10.000, 20.000, "/m/0d31p"
18Upv_ZinJ0, 90.000, 100.000, "/m/0d31p;/m/09x0r"
1KXOr7ZoUXQ, 480.000, 490.000, "/m/0d31p;/m/09x0r"
1NGbZ7DAMe4, 150.000, 160.000, "/m/0d31p"
28WMzKS8Mvg, 40.000, 50.000, "/m/0d31p"
28c_azOmujY, 20.000, 30.000, "/m/0d31p"
28ggvtWJIz4, 40.000, 50.000, "/m/09x0r;/m/0d31p"
2BdRnFt3tSY, 180.000, 190.000, "/m/0d31p"
2Cv0_9ezILU, 30.000, 40.000, "/m/0d31p"
2KdHeWz8utE, 60.000, 70.000, "/m/0d31p"
2Lg4zowpNxE, 30.000, 40.000, "/m/0d31p"
2M9-lt6hXJc, 60.000, 70.000, "/m/09x0r;/m/0d31p"
2VMS64fFJps, 170.000, 180.000, "/m/0d31p"
2Vr7nMFnECk, 130.000, 140.000, "/m/0d31p;/m/09x0r"
2WP8Vmkdv_Y, 180.000, 190.000, "/m/0d31p"
2eBQV6mzMfs, 160.000, 170.000, "/m/0d31p"
2nFGzlJzxEU, 260.000, 270.000, "/m/0d31p"
2oBqMCzlIKI, 50.000, 60.000, "/m/09x0r;/m/0d31p"
39I0igiJeDU, 30.000, 40.000, "/m/0d31p"
3GcT21hdxLk, 260.000, 270.000, "/m/0d31p"
3MYe_RF-Rq8, 50.000, 60.000, "/m/0bt9lr;/m/0d31p"
3QFIGPvCD9Y, 10.000, 20.000, "/m/0d31p"
3Qtrq7mNpRk, 30.000, 40.000, "/m/0d31p"
3d0dg7tCqSc, 250.000, 260.000, "/m/0d31p"
3qYR12TI9Ic, 180.000, 190.000, "/m/0d31p"
3yJv3ElMC4E, 160.000, 170.000, "/m/0d31p"
41TTeZMRpzs, 30.000, 40.000, "/m/09x0r;/m/0bt9lr;/m/0d31p"
435H0Ai36E4, 40.000, 50.000, "/m/0d31p"
49C15x4FItg, 200.000, 210.000, "/m/0d31p"
4ITETcfpgSs, 0.000, 10.000, "/m/0d31p"
4P1kVpir3iU, 120.000, 130.000, "/m/0d31p"
4SnjARXXyTo, 20.000, 30.000, "/m/0d31p"
4f9OKlHoBsk, 40.000, 50.000, "/m/0d31p"
4kPq4Ff9HiA, 90.000, 100.000, "/m/09x0r;/m/0d31p"
4nK9l8Fv2wA, 30.000, 40.000, "/m/0d31p"
4nspa-Lpt6g, 170.000, 180.000, "/m/09x0r;/m/0d31p"
53SjXeMwmr4, 0.000, 10.000, "/m/0d31p;/m/09x0r"
56zWNCGDOcU, 180.000, 190.000, "/m/09x0r;/m/0d31p"
5GT_Wg6XQC4, 30.000, 40.000, "/m/0d31p"
5M8JlZNtw0w, 20.000, 30.000, "/m/0d31p"
5U2ZiMVHMxg, 200.000, 210.000, "/m/0d31p"
5XtIFruvd7I, 40.000, 50.000, "/m/0d31p"
5_cdDjdyILo, 160.000, 170.000, "/m/0d31p"
5oa7_VkvDiM, 160.000, 170.000, "/m/0d31p;/m/09x0r"
5p9pergm-Ko, 0.000, 7.000, "/m/0d31p"
5slzmsYMlpA, 29.000, 39.000, "/m/0d31p"
606sfRcQYA8, 90.000, 100.000, "/m/0d31p"
6I89c-rrY44, 300.000, 310.000, "/m/09x0r;/m/0d31p"
6NWpyI8ZC7o, 0.000, 7.000, "/m/0d31p"
6PurUJymSCQ, 20.000, 30.000, "/m/0d31p"
6VCV28rzgM0, 590.000, 600.000, "/m/0d31p"
6a2OyetkL0c, 180.000, 190.000, "/m/0d31p"
6agI5a-5TGY, 270.000, 280.000, "/m/0d31p"
6g3ZMgNYE6s, 10.000, 20.000, "/m/0d31p"
6kD5Ya6JUbQ, 350.000, 360.000, "/m/0d31p"
6mBfajqi1pg, 560.000, 570.000, "/m/0d31p"
6nkN-bp_D7M, 90.000, 100.000, "/m/0d31p;/m/09x0r"
6qGCOVxywo4, 60.000, 70.000, "/m/0d31p"
6wzuvIz_91g, 70.000, 80.000, "/m/0d31p"
7-BcamGuceQ, 160.000, 170.000, "/m/0d31p"
75LSDHinDBw, 100.000, 110.000, "/m/0d31p"
7JGUpM_YqTA, 20.000, 30.000, "/m/09x0r;/m/0d31p"
7W_nNAwMKfk, 110.000, 120.000, "/m/0d31p"
7c_cjaVe_h0, 0.000, 10.000, "/m/0d31p"
7tQSdALRYxI, 0.000, 10.000, "/m/0d31p"
80LZfdjdcfM, 80.000, 90.000, "/m/0d31p"
83M4YuLzP8Q, 0.000, 10.000, "/m/0d31p"
83hygpk4VKY, 120.000, 130.000, "/m/0d31p"
86eQxmsjwM4, 310.000, 320.000, "/m/0d31p"
86rBaUnvabk, 40.000, 50.000, "/m/0d31p"
8BoAvuGnzOg, 160.000, 170.000, "/m/0d31p"
8EE7q8Gn5-s, 110.000, 120.000, "/m/0d31p"
8ENkXXxH0ek, 300.000, 310.000, "/m/0d31p"
8JMFVd_3Fq0, 60.000, 70.000, "/m/0d31p"
8e6ha9wOsl0, 30.000, 40.000, "/m/0d31p"
8z6UjJACNLE, 10.000, 20.000, "/m/0d31p"
97_dBJobzaE, 50.000, 60.000, "/m/0d31p"
9FcBsEzihqI, 80.000, 90.000, "/m/09x0r;/m/0d31p"
9KhDXUt5IoM, 370.000, 380.000, "/m/0d31p"
9ige_Pfo-2Q, 30.000, 40.000, "/m/0d31p"
Ae8B5sRWloc, 170.000, 180.000, "/m/0d31p"
AgPBflnMOss, 90.000, 100.000, "/m/0d31p"
AkZ84GRil04, 210.000, 220.000, "/m/0d31p;/m/09x0r"
AuCSBtuEI-k, 40.000, 50.000, "/m/0d31p"
B3MAJqFGdus, 190.000, 200.000, "/m/09x0r;/m/0d31p"
B6uxhGolQpo, 320.000, 330.000, "/m/0d31p"
B8Xv04otTos, 30.000, 40.000, "/m/0d31p"
B9heGupPnrA, 210.000, 220.000, "/m/0d31p"
Bq7pJ8J8iQ8, 40.000, 50.000, "/m/0d31p"
C4bCoIfF0t4, 50.000, 60.000, "/m/0d31p"
CCywFuWAucg, 30.000, 40.000, "/m/0d31p"
CGJr6Pz-p0U, 10.000, 20.000, "/m/09x0r;/m/0d31p"
CQEYmvZRDtM, 40.000, 50.000, "/m/0d31p"
CRWYic9kggY, 50.000, 60.000, "/m/0d31p;/m/09x0r"
Cb72bJyShuM, 450.000, 460.000, "/m/0d31p"
CgGDTDmu6Qk, 30.000, 40.000, "/m/0d31p"
CkTAYVElyrM, 220.000, 230.000, "/m/0d31p"
CpCFkvPZSyo, 90.000, 100.000, "/m/09x0r;/m/0d31p"
CsHx08b_Mmo, 70.000, 80.000, "/m/0d31p"
CutZRlwZcZU, 30.000, 40.000, "/m/0d31p"
D2JDmgsq71s, 350.000, 360.000, "/m/0d31p;/m/09x0r"
D4gbzWirkwQ, 70.000, 80.000, "/m/0d31p"
D7kuwMAGHbY, 40.000, 50.000, "/m/0d31p;/m/09x0r"
D9LaKlgNuhs, 120.000, 130.000, "/m/09x0r;/m/0d31p"
DG89TFpzMmg, 20.000, 30.000, "/m/0d31p"
DK-7X3oSVoA, 90.000, 100.000, "/m/09x0r;/m/0d31p"
DL00Q-Qu8sI, 420.000, 430.000, "/m/09x0r;/m/0d31p"
DNSbY2bKAyE, 10.000, 20.000, "/m/0d31p"
DSFaOuqH8lA, 160.000, 170.000, "/m/09x0r;/m/0d31p"
E-mM8vAFS-c, 70.000, 80.000, "/m/0d31p"
EAPXZYrMD38, 140.000, 150.000, "/m/0d31p"
EFtHGHtwF1A, 0.000, 10.000, "/m/0d31p"
EP-K9Os-OiU, 50.000, 60.000, "/m/09x0r;/m/0d31p"
EZ5m9JARwBM, 30.000, 40.000, "/m/0d31p"
FDNj1d8V-9g, 40.000, 50.000, "/m/0d31p"
FDcbH82VwxI, 23.000, 33.000, "/m/0d31p"
FHYgU1-ayM0, 30.000, 40.000, "/m/0d31p;/m/09x0r"
FOcS12s5mmI, 20.000, 30.000, "/m/0d31p"
FawyLfqTsqs, 230.000, 240.000, "/m/0d31p"
Fk8y6-wbBUk, 20.000, 30.000, "/m/0d31p;/m/09x0r"
G2ZxMFzGtws, 130.000, 140.000, "/m/09x0r;/m/0d31p"
GrD9MBHKnNI, 190.000, 200.000, "/m/0d31p"
Hluxd7Vtzro, 20.000, 30.000, "/m/09x0r;/m/0d31p"
Hn1UNGYvikE, 130.000, 140.000, "/m/0d31p"
Hpt4oDpqQ94, 30.000, 40.000, "/m/0d31p"
I2jVlVaFyD0, 0.000, 10.000, "/m/0d31p"
IXcSKIcwWLE, 90.000, 100.000, "/m/09x0r;/m/0d31p"
I_GAhp3M4kQ, 0.000, 10.000, "/m/0d31p;/m/09x0r"
Ib7cg0gudCs, 170.000, 180.000, "/m/0d31p"
Il2uf1KAnt4, 0.000, 10.000, "/m/0d31p"
IlVuPQ11gzM, 120.000, 130.000, "/m/0d31p"
IqJ2JGeJiQw, 190.000, 200.000, "/m/09x0r;/m/0d31p"
JHY4kY-D7U0, 440.000, 450.000, "/m/0d31p"
JPUb0c4hUgY, 490.000, 500.000, "/m/0d31p"
JTk_7jVeW64, 0.000, 10.000, "/m/0d31p"
JqNqA2olQeY, 60.000, 70.000, "/m/09x0r;/m/0d31p"
JrMC4UZxulw, 110.000, 120.000, "/m/0d31p"
K68PjrSv1zY, 0.000, 10.000, "/m/0d31p"
K8pU44rsLJY, 150.000, 160.000, "/m/0d31p"
KH22JqqjVA8, 30.000, 40.000, "/m/0d31p"
KOFrb2VOnqA, 130.000, 140.000, "/m/0d31p;/m/09x0r"
KWfj_tzrlxM, 90.000, 100.000, "/m/0d31p"
Kqa-iC4cuMs, 370.000, 380.000, "/m/09x0r;/m/0d31p"
1Nw-fC0gk9o, 120.000, 130.000, "/m/04brg2;/m/09x0r"
1SpHjTw56jg, 260.000, 270.000, "/m/04brg2;/m/09x0r"
23pAYyzCnU8, 520.000, 530.000, "/m/04brg2;/m/09x0r"
257OKP3ZLD0, 30.000, 40.000, "/m/04brg2;/m/09x0r"
2O_mVjMFsuQ, 340.000, 350.000, "/m/04brg2;/m/09x0r"
57q1DKPOLYg, 40.000, 50.000, "/m/04brg2;/m/09x0r"
5ohCslwvxdw, 40.000, 50.000, "/m/04brg2;/m/09x0r"
5rmbkTrYSK0, 90.000, 100.000, "/m/04brg2;/m/09x0r"
6QExD0uUMOs, 20.000, 30.000, "/m/04brg2"
6Y92C4qnFPk, 130.000, 140.000, "/m/04brg2;/m/09x0r"
6ZEtbX95qYo, 190.000, 200.000, "/m/04brg2;/m/09x0r;/m/0838f"
6zcz_gJkbmQ, 120.000, 130.000, "/m/04brg2;/m/09x0r;/m/0838f"
8XVCewPZYz4, 420.000, 430.000, "/m/04brg2;/m/09x0r"
8o-Y4QP8LWs, 280.000, 290.000, "/m/04brg2"
8vuTgV73O2o, 390.000, 400.000, "/m/04brg2;/m/09x0r"
AY7QlDwEAH8, 0.000, 6.000, "/m/04brg2;/m/0838f;/m/0838f"
Bc2wI4c2wBI, 180.000, 190.000, "/m/04brg2;/m/09x0r"
C7D1GjuDQVA, 120.000, 130.000, "/m/04brg2"
CJqlLZZano4, 290.000, 300.000, "/m/04brg2"
Cfij00R-8Zs, 280.000, 290.000, "/m/04brg2"
DBYzZp1jOro, 200.000, 210.000, "/m/04brg2;/m/09x0r"
DdiZEqm1g9c, 20.000, 30.000, "/m/04brg2"
E1CXRMewTCk, 200.000, 210.000, "/m/04brg2;/m/09x0r"
EOEVEf6q_Ms, 150.000, 160.000, "/m/04brg2"
F9f9caaxmm0, 370.000, 380.000, "/m/04brg2;/m/09x0r"
G25fk1hnP30, 260.000, 270.000, "/m/04brg2"
GBPwN9NOMVo, 280.000, 290.000, "/m/04brg2;/m/09x0r"
GIS6MmZwP5g, 30.000, 40.000, "/m/04brg2;/m/09x0r"
GRpuXhXjAmk, 290.000, 300.000, "/m/04brg2"
GUk84jnXRBQ, 200.000, 210.000, "/m/04brg2"
Gr1Ktuy5zq8, 150.000, 160.000, "/m/04brg2;/m/09x0r"
HQ40IvZOFUo, 210.000, 220.000, "/m/04brg2;/m/09x0r"
HzcT5VgB9uw, 60.000, 70.000, "/m/04brg2;/m/09x0r"
IMrI0TfCnVw, 420.000, 430.000, "/m/04brg2;/m/09x0r"
IN8pk34_S_k, 0.000, 10.000, "/m/04brg2;/m/09x0r"
IdGB-Q2p-eM, 30.000, 40.000, "/m/04brg2"
J6Dkx5KSfPs, 520.000, 530.000, "/m/04brg2;/m/09x0r"
J9TypJdxLcI, 90.000, 100.000, "/m/04brg2"
JQphdZQRTs4, 40.000, 50.000, "/m/04brg2;/m/09x0r"
JT4g4usFWiI, 50.000, 60.000, "/m/04brg2"
JZ9Tpv6h1pA, 50.000, 60.000, "/m/04brg2;/m/09x0r"
Jiur7qz3NU8, 50.000, 60.000, "/m/04brg2;/m/09x0r"
JyzNt1JKAiw, 530.000, 540.000, "/m/04brg2;/m/09x0r"
Jz9r4H9kaTI, 170.000, 180.000, "/m/04brg2"
1oc7Z8x1WBk, 570.000, 580.000, "/m/04fgwm"
Ai8bBqbdB0g, 210.000, 220.000, "/m/04fgwm;/m/09x0r"
Aq9QPtfMuO4, 110.000, 120.000, "/m/04fgwm"
COL58C_D8Fc, 130.000, 140.000, "/m/04fgwm;/m/09x0r"
V4_KDsLM374, 190.000, 200.000, "/m/04fgwm;/m/09x0r"
VkjF5L9rE1g, 180.000, 190.000, "/m/04fgwm;/m/09x0r"
dLidU5Z0sFk, 260.000, 270.000, "/m/04fgwm;/m/09x0r"
dagkkN0WlTQ, 120.000, 130.000, "/m/04fgwm;/m/09x0r"
eqfEs_qSGHY, 300.000, 310.000, "/m/04fgwm"
fR5heE6goDA, 10.000, 20.000, "/m/04fgwm"
frHnRirNcZ0, 90.000, 100.000, "/m/04fgwm"
hl-NvOd71qU, 30.000, 40.000, "/m/04fgwm;/m/09x0r"
hsia3i4zens, 140.000, 150.000, "/m/04fgwm;/m/09x0r"
hy__agulHvg, 200.000, 210.000, "/m/04fgwm;/m/09x0r"
kzRJqZrjUX4, 380.000, 390.000, "/m/04fgwm;/m/09x0r"
lDDJMPAevBg, 270.000, 280.000, "/m/04fgwm;/m/09x0r"
mRDg0StdLrE, 190.000, 200.000, "/m/04fgwm"
o0SriWFnPZc, 0.000, 10.000, "/m/04fgwm"
obc8GSP43ww, 120.000, 130.000, "/m/04fgwm;/m/09x0r"
p53Z0kRu3wA, 320.000, 330.000, "/m/04fgwm;/m/09x0r"
pSWPHSz6jHE, 30.000, 40.000, "/m/04fgwm"
